Date,CLFPC,CPI,CPI_12Mo_Change,CPIW,CPIW_12Mo_Change,EP,M2SL,NFCI,ANFCI,Risk (NFCI),Credit (NFCI),Leverage (NFCI),Nonfinancial_Leverage (NFCI),PAYEMS,PCE,PPIAC,PPIAC_1Mo_Change,PPIAC_12Mo_Change,PPIFD,PPIFD_1Mo_Change,PPIFD_12Mo_Change,RESPPNTEPPNWW,RESPPNGNWW,RESPPNNWW,RESPPNONWW,RESPPNSNWW,UMCIE,UMCSENT,Unemployment_Rate,WEI
2006-06-15,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.554980781,-0.375815804,-0.536524879,-0.134878159,-0.512835948,2.237193461,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-16,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-17,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-18,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-19,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-20,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,744866.0,11037.0,758103.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-21,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-22,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.542483526,-0.360501155,-0.522547515,-0.131648712,-0.503891822,2.25305959,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-23,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-24,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-25,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-26,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-27,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,743699.0,11037.0,756935.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-28,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-29,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.533531858,-0.352521123,-0.515034609,-0.127451732,-0.492709592,2.267979471,136335.0,9259.6,166.1,0.2,7.6,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.3,84.9,4.6,
2006-06-30,66.7,202.9,4.3,198.6,4.5,63.1,6851.8,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136335.0,9259.6,166.1,0.2,7.6,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.3,84.9,4.6,
2006-07-01,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-02,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-03,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-04,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,745084.0,11037.0,758321.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-05,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-06,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.529425509,-0.352991508,-0.515379001,-0.122162743,-0.480692935,2.28200589,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-07,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-08,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-09,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-10,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-11,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,750295.0,11037.0,763532.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-12,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-13,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.530049898,-0.36136563,-0.52294301,-0.116166503,-0.469201204,2.295201733,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-14,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-15,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-16,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-17,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-18,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,747415.0,11037.0,760652.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-19,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-20,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.535857854,-0.376214794,-0.537140866,-0.109542697,-0.46029988,2.307650415,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-21,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-22,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-23,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-24,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-25,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,744204.0,11037.0,757441.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-26,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-27,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.546035976,-0.396673214,-0.555997603,-0.102836087,-0.455143511,2.319433143,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-28,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-29,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-30,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-07-31,66.9,203.5,4.1,199.2,4.3,63,6893.6,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136529.0,9343.8,166.8,0.4,6.7,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.2,84.7,4.7,
2006-08-01,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136693.0,9342.2,167.9,0.7,6.5,,,,743402.0,11037.0,756639.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-02,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-03,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.559636077,-0.420287239,-0.577986907,-0.096411319,-0.453881864,2.330631082,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-04,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-05,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-06,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-07,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-08,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,744180.0,11037.0,757416.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-09,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-10,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.573838908,-0.442224857,-0.599448813,-0.090437991,-0.457000447,2.341324001,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-11,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-12,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-13,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-14,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-15,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745486.0,11037.0,758723.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-16,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-17,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.587027783,-0.460789746,-0.618387252,-0.085285492,-0.463350521,2.351586499,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-18,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-19,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-20,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-21,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-22,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,745091.0,11037.0,758327.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-23,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-24,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.597567356,-0.472504325,-0.633044733,-0.080800484,-0.472330462,2.361486627,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-25,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-26,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-27,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-28,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-29,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,743532.0,11037.0,756769.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-30,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.8,82.0,4.7,
2006-08-31,66.5,203.9,3.8,199.6,3.9,63.1,6925.1,-0.604430567,-0.477220082,-0.642665412,-0.076902738,-0.482543036,2.37108628,136693.0,9342.2,167.9,0.7,6.5,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.8,82.0,4.7,
2006-09-01,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-02,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-03,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-04,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-05,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,746769.0,11037.0,760006.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-06,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-07,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607335903,-0.47647417,-0.647382098,-0.073545302,-0.492443114,2.380440958,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-08,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-09,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-10,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-11,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-12,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,748960.0,11037.0,762197.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-13,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-14,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.607394118,-0.4739126,-0.648711564,-0.07059908,-0.500830289,2.389599927,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-15,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-16,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-17,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-18,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-19,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,745305.0,11037.0,758542.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-20,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,742433.0,11037.0,755670.0,0.0,2200.0,3.1,85.4,4.5,
2006-09-21,66.1,202.9,2.1,198.4,1.7,63.1,6952.4,-0.606256344,-0.473064221,-0.649540905,-0.067689085,-0.506043049,2.398607213,136829.0,9375.4,165.4,-1.5,2.0,,,,742433.0,11037.0,755670.0,0.0,2200.0,3.1,85.4,4.5,
