,0
274,0.012048338516174484
275,-0.03348866975404374
276,0.007710138425967461
277,0.004597709248629345
278,-0.016962627219579307
279,0.0
280,0.0
281,0.0
282,0.021539294246991192
283,-0.01688451470200869
284,0.0015467907182986629
285,-0.0015467907182986629
286,0.0
287,0.0
288,0.01992403071990534
289,-0.021473217706734715
290,0.012326812480658589
291,0.001530222180767593
292,-0.006134988567515931
293,0.0
294,0.0
295,0.004604766386748338
296,-0.006144412572341107
297,0.006144412572341107
298,0.0
299,-0.0030674870678617516
300,0.0
301,0.0
302,0.012213892293937878
303,0.0
304,0.003030305349179141
305,-0.010646488394487674
306,-0.009216655104923976
307,0.0
308,0.0
309,0.0015420203518152764
310,-0.0015420203518152764
311,0.004618945856294632
312,0.001534919718083616
313,-0.006153865574378248
314,0.0
315,0.0
316,0.01074453928297725
317,-0.004590673708599002
318,0.013709277925033403
319,-0.0091186042164344
320,-0.01074453928297725
321,0.0
322,0.0
323,0.006153865574378248
324,-0.0030721990369702024
325,0.012232568435634583
326,0.0
327,-0.013772214621227352
328,0.0
329,0.0
330,0.001539646185592769
331,-0.006172859107080875
332,0.006172859107080875
333,0.018293193047325573
334,-0.003025720916537189
335,0.0
336,0.0
337,-0.0045558165358605685
338,-0.00917437627604123
339,-0.004618945856294632
340,0.0015420203518152764
341,-0.003086422203189443
342,0.0
343,0.0
344,0.003086422203189443
345,-0.009287992466470607
346,0.006201570263281164
347,0.00923083477553055
348,0.007627802048886245
349,0.0
350,0.0
351,-0.012232568435634583
352,-0.004626068388782212
353,0.0
354,0.0015444018513741664
355,-0.006191970247920953
356,0.0
357,0.0
358,0.0
359,0.02150620522096358
360,-0.007627802048886245
361,0.0
362,-0.18815785042994948
363,0.0
364,0.0
365,0.0
366,0.20937076706914204
367,-0.04916504702293212
368,-0.07011836400868576
369,-0.015319448533513302
370,0.0
371,0.0
372,0.0254035676001394
373,-0.005029348405002132
374,0.018318580523684735
375,-0.0016515280384730158
376,-0.011637704080209588
377,0.0
378,0.0
379,0.0
380,0.03612872408850554
381,-0.04284015867649238
382,-0.0016849203649196287
383,-0.0016877641137196253
384,0.0
385,0.0
386,0.0134230203321406
387,-0.00501254182354427
388,0.013311344638239353
389,0.008230499136515412
390,-0.023218290102007044
391,0.0
392,0.0
393,0.0033500868852820442
394,-0.013468217050866649
395,-0.027493140580198805
396,-0.030064156392282326
397,-0.0126469617007674
398,0.0
399,0.0
400,0.0036297680505785745
401,-0.007272759329079559
402,0.0036429912785009844
403,0.0
404,-0.010969031370573923
405,0.0
406,0.0
407,0.0073260400920729385
408,-0.003656311203110718
409,0.0072993024816117025
410,0.0126469617007674
411,-0.019946264182379103
412,0.0
413,0.0
414,0.0
415,0.019946264182379103
416,-0.0126469617007674
417,0.0036297680505785745
418,-0.010929070532190277
419,0.0
420,0.0
421,0.016349138001529484
422,-0.010869672236903716
423,0.018051031645568427
424,0.0
425,-0.012601426878003918
426,0.0
427,0.0
428,0.0
429,-0.02383247536809807
430,-0.009319731948802312
431,0.022223136784710107
432,-0.007352974305258719
433,0.0
434,0.0
435,0.014652276786870422
436,0.0
437,-0.0036429912785009844
438,0.007272759329079559
439,-0.021978906718775004
440,0.0
441,0.0
442,-0.0037105793965357403
443,-0.04563529470661942
444,-0.0176648361798053
445,-0.001982161203991195
446,-0.020040750883445924
447,0.0
448,0.0
449,0.018054652911816627
450,0.001986097971629297
451,0.001982161203991195
452,0.027345453890528892
453,0.01908454869241072
454,0.0
455,0.0
456,0.001888574687868072
457,-0.03846628082779602
458,-0.017804624633506627
459,0.0059701669865037665
460,-0.020040750883445924
461,0.0
462,0.0
463,0.008064559836730378
464,-0.004024150299725582
465,-0.0020181641562371233
466,0.014042357123038807
467,-0.001994018606864323
468,0.0
469,0.0
470,0.031436773423564324
471,-0.035436778756910314
472,-0.06627683808262153
473,-0.04377066305532851
474,-0.020339684237122624
475,0.0
476,0.0
477,0.0045558165358607905
478,0.002270148534539107
479,0.029052322594501856
480,0.006586192852856776
481,-0.013216051391526262
482,0.0
483,0.0
484,0.034861918166218864
485,-0.01293121467224867
486,-0.05805201190796461
487,0.029447201326301187
488,-0.015748356968139143
489,0.0
490,0.0
491,0.013513719166722726
492,-0.013513719166722726
493,0.004524894598289642
494,0.017897569457542728
495,-0.008908744889109643
496,0.0
497,0.0
498,-0.008988824568433085
499,-0.048564456009123846
500,-0.043590436074861794
501,0.0
502,-0.022529113060028028
503,0.0
504,0.0
505,0.017566323717898902
506,-0.007490671729157405
507,-0.005025136202672975
508,0.0025157245972471376
509,-0.010101095986503772
510,0.0
511,0.0
512,0.0
513,0.037364246744867824
514,-0.009828088936262525
515,0.045846388125418525
516,-0.02386748140664352
517,0.0
518,0.0
