Date,NFCI,ANFCI,Risk (NFCI),Credit (NFCI),Leverage (NFCI),Nonfinancial_Leverage (NFCI)
2/10/2014,-0.768307645,-0.878306869,-0.686818446,-0.405685252,-0.21908485,-1.103307702
2/11/2014,-0.768307645,-0.878306869,-0.686818446,-0.405685252,-0.21908485,-1.103307702
2/12/2014,-0.768307645,-0.878306869,-0.686818446,-0.405685252,-0.21908485,-1.103307702
2/13/2014,-0.768307645,-0.878306869,-0.686818446,-0.405685252,-0.21908485,-1.103307702
2/14/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/15/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/16/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/17/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/18/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/19/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/20/2014,-0.772023122,-0.886410585,-0.693982346,-0.403642348,-0.211544612,-1.103250064
2/21/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/22/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/23/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/24/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/25/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/26/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/27/2014,-0.776293777,-0.89401926,-0.700650164,-0.402401415,-0.209324642,-1.10394482
2/28/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/1/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/2/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/3/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/4/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/5/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/6/2014,-0.780487839,-0.895519363,-0.706453215,-0.401099215,-0.213283096,-1.105346012
3/7/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/8/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/9/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/10/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/11/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/12/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/13/2014,-0.783486378,-0.886061213,-0.711246928,-0.398629708,-0.223396246,-1.107379741
3/14/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/15/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/16/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/17/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/18/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/19/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/20/2014,-0.783960486,-0.869476326,-0.714158146,-0.394563672,-0.238995363,-1.10994265
3/21/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/22/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/23/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/24/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/25/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/26/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/27/2014,-0.78308899,-0.85184335,-0.715572863,-0.3894021,-0.259357736,-1.112902409
3/28/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
3/29/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
3/30/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
3/31/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
4/1/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
4/2/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
4/3/2014,-0.780314648,-0.836154183,-0.716019564,-0.382798636,-0.282777751,-1.116104729
4/4/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/5/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/6/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/7/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/8/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/9/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/10/2014,-0.778435531,-0.827550945,-0.716509121,-0.376753216,-0.307511368,-1.119386173
4/11/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/12/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/13/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/14/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/15/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/16/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/17/2014,-0.77585404,-0.821693548,-0.716887639,-0.370753494,-0.331995277,-1.122551816
4/18/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/19/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/20/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/21/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/22/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/23/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/24/2014,-0.773960209,-0.815283569,-0.717819652,-0.365625355,-0.355035495,-1.125435483
4/25/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
4/26/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
4/27/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
4/28/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
4/29/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
4/30/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
5/1/2014,-0.773313093,-0.806908024,-0.719604729,-0.36212337,-0.375037211,-1.127877249
5/2/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/3/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/4/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/5/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/6/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/7/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/8/2014,-0.774616013,-0.798136957,-0.722306329,-0.360851672,-0.39084328,-1.129736775
5/9/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/10/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/11/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/12/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/13/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/14/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/15/2014,-0.777585137,-0.791470303,-0.725861472,-0.361562266,-0.401390617,-1.130900545
5/16/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/17/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/18/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/19/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/20/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/21/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/22/2014,-0.781841824,-0.791783354,-0.729523197,-0.364385524,-0.405508065,-1.131283008
5/23/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/24/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/25/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/26/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/27/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/28/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/29/2014,-0.788153462,-0.801236139,-0.733321733,-0.369152398,-0.403066281,-1.130825429
5/30/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
5/31/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/1/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/2/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/3/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/4/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/5/2014,-0.794102695,-0.814804589,-0.736683363,-0.374193232,-0.393276739,-1.129496987
6/6/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/7/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/8/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/9/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/10/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/11/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/12/2014,-0.797586699,-0.827557017,-0.737893436,-0.378407151,-0.37689069,-1.127291854
6/13/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/14/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/15/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/16/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/17/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/18/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/19/2014,-0.797887736,-0.834887646,-0.73666708,-0.381282836,-0.3543255,-1.124227148
6/20/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/21/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/22/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/23/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/24/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/25/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/26/2014,-0.794611132,-0.833985722,-0.732743762,-0.382142309,-0.327578179,-1.120341513
6/27/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
6/28/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
6/29/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
6/30/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
7/1/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
7/2/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
7/3/2014,-0.78768129,-0.825518473,-0.726291208,-0.381073101,-0.298075935,-1.115689425
7/4/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/5/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/6/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/7/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/8/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/9/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/10/2014,-0.777716622,-0.812175188,-0.717495419,-0.378031791,-0.268979913,-1.110331811
7/11/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/12/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/13/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/14/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/15/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/16/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/17/2014,-0.766179949,-0.797585046,-0.707520004,-0.373405024,-0.242879925,-1.104347316
7/18/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/19/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/20/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/21/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/22/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/23/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/24/2014,-0.754002723,-0.783901312,-0.69728075,-0.367507529,-0.221805912,-1.097810819
7/25/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/26/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/27/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/28/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/29/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/30/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
7/31/2014,-0.743331112,-0.773680069,-0.688541496,-0.360868779,-0.207298209,-1.090795963
8/1/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/2/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/3/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/4/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/5/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/6/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/7/2014,-0.734707675,-0.766602482,-0.68169111,-0.353640767,-0.200200051,-1.0833749
8/8/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/9/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/10/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/11/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/12/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/13/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/14/2014,-0.729666217,-0.766829052,-0.67732663,-0.346606998,-0.200202398,-1.075616184
8/15/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/16/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/17/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/18/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/19/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/20/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/21/2014,-0.729137846,-0.773920581,-0.676239662,-0.3394762,-0.206591715,-1.067584369
8/22/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/23/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/24/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/25/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/26/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/27/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/28/2014,-0.728852213,-0.784093238,-0.675847848,-0.330937438,-0.217355742,-1.05934144
8/29/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
8/30/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
8/31/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
9/1/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
9/2/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
9/3/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
9/4/2014,-0.726357505,-0.793568789,-0.674559692,-0.320173702,-0.230403015,-1.050947671
9/5/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/6/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/7/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/8/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/9/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/10/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/11/2014,-0.720367759,-0.800181091,-0.670486691,-0.307780375,-0.243475586,-1.042462154
9/12/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/13/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/14/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/15/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/16/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/17/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/18/2014,-0.709473039,-0.796932483,-0.66285123,-0.29396974,-0.253910865,-1.033944489
9/19/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/20/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/21/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/22/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/23/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/24/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/25/2014,-0.694101767,-0.78399727,-0.651634358,-0.279969718,-0.259755887,-1.025454749
9/26/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
9/27/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
9/28/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
9/29/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
9/30/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
10/1/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
10/2/2014,-0.676463212,-0.763408775,-0.638309236,-0.267172423,-0.260169604,-1.017053133
10/3/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/4/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/5/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/6/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/7/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/8/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/9/2014,-0.659920656,-0.742760177,-0.624714888,-0.257523391,-0.255036952,-1.00879609
10/10/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/11/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/12/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/13/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/14/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/15/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/16/2014,-0.64789708,-0.728048464,-0.614458748,-0.251429296,-0.244962243,-1.000745939
10/17/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/18/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/19/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/20/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/21/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/22/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/23/2014,-0.639738102,-0.721220577,-0.607716005,-0.248144782,-0.231543268,-0.992947421
10/24/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/25/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/26/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/27/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/28/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/29/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/30/2014,-0.641027245,-0.728427466,-0.608495819,-0.248267441,-0.216644479,-0.985439769
10/31/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/1/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/2/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/3/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/4/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/5/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/6/2014,-0.646219919,-0.742335817,-0.612935313,-0.249745795,-0.201670539,-0.978251268
11/7/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/8/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/9/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/10/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/11/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/12/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/13/2014,-0.65342412,-0.757984308,-0.619538084,-0.250875983,-0.188411833,-0.971398359
11/14/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/15/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/16/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/17/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/18/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/19/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
11/20/2014,-0.65842832,-0.767192768,-0.625052065,-0.249819446,-0.177570951,-0.964886483
